%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-4.05,-2.224,0.8277,7.001,8.295,2.614,4.458,5.158,-0.7245,-2.9,1.144,8.073,-3.784,-5.275,-6.347,-4.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-0.4828,-0.8091,-7.524,-2.718,-3.478,-7.687,-1.958,-3.518,-7.237,-13.47,-3.812,-0.7338,-13.87,-14.65,-9.967,-3.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-3.522,-5.068,-12.9,-9.511,-11.73,-17.33,-7.253,-9.973,-16.68,-23.49,-8.062,-1.107,-19.1,-12.53,-6.749,3.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-8.457,-8.61,-8.47,-8.008,-11.92,-17.94,-3.892,-14.47,-20.19,-21.78,-5.189,3.362,-15.97,-4.715,-2.683,7.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-8.937,-12.01,-5.974,-9.977,-13.93,-18.05,-0.5239,-16.33,-19.47,-18.45,-3.139,3.142,-15.53,-3.744,-7.118,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-14.86,-19.82,-5.945,-9.28,-6.802,-17.23,-0.8329,-2.245,-22.64,-18.47,-6.453,10.66,-19.44,-1.068,-12.23,1.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-14.99,-13.21,-4.539,-2.571,2.339,-10.67,-3.333,6.009,-26.3,-9.84,-10.29,8.008,-20.97,2.569,-9.456,2.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-4.004,0.2184,-9.993,0.7936,-2.929,-3.982,-9.518,-2.204,-24.88,-0.547,-16.5,-5.492,-18.99,2.167,-6.639,-1.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-0.7327,-1.948,-12.93,-0.3073,-7.16,-0.3189,-10.6,1.037,-21.56,-0.748,-15.1,3.437,-12.62,7.28,-2.685,2.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
