%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,13.99,6.71,2.893,-5.105,2.227,-1.464,2.749,-2.125,0.6324,-6.196,-1.829,-5.633,-2.121,-8.931,-3.369,-8.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,12.46,6.354,-3.04,-4.597,-1.14,-2.43,-2.917,-8.774,0.3365,-12.14,1.069,-3.276,-3.148,-11.28,-1.592,-8.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,3.774,1.917,-13.26,-2.289,-7.404,-1.58,-7.858,-2.606,0.0448,-12.28,1.249,2.48,-3.426,-10.46,0.752,-6.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-2.471,-5.893,-24.71,-4.869,-15.1,-4.639,-13.47,5.937,-4.874,-13.57,-3.797,2.008,-5.997,-11.54,-0.0044,-6.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-8.277,-12.67,-30.94,-6.863,-23.73,-9.407,-19.7,-0.2564,-14.17,-19.56,-5.68,3.202,-5.847,-7.532,3.306,1.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-9.424,-10.97,-27.8,-6.809,-23.81,-9.243,-18.68,-2.708,-16.77,-18.36,-6.545,13.68,2.058,5.879,12.51,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-3.524,-9.046,-27.72,-12.22,-18.13,-9.283,-19.17,3.29,-11.98,-11.54,-11.96,18.44,7.945,16.36,16.12,19.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-3.509,-13.32,-31.85,-12.89,-24.01,-9.31,-23.21,-1.282,-9.983,-9.97,-15.36,12.83,6.795,18.08,12.18,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-7.238,-11.0,-27.18,-1.354,-28.6,-3.033,-19.28,-8.896,-9.693,-8.015,-12.49,11.59,7.477,20.56,11.3,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,1.95,-1.098,-18.88,5.375,-13.79,3.744,-13.91,-3.522,-5.82,-0.5504,-5.679,12.79,11.36,24.12,13.91,23.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,10.79,-0.4713,-16.78,3.912,-4.669,4.199,-13.23,4.647,-2.739,3.376,0.2096,7.468,12.96,21.23,13.92,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,4.06,-5.772,-16.52,4.43,-11.52,0.4904,-10.14,2.638,-2.773,-0.3834,-1.818,3.005,10.65,13.62,10.4,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0.3821,-3.634,-16.88,0.7782,-10.84,-4.707,-11.79,-5.136,-5.673,-7.584,-13.03,1.169,1.057,2.818,1.085,3.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,3.951,-2.368,-19.29,-5.437,-9.033,-9.227,-21.75,-9.231,-13.69,-15.54,-23.45,-3.607,-11.68,-9.953,-8.634,-9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,1.959,-5.956,-19.72,-2.855,-15.7,-10.05,-22.91,-8.325,-18.35,-19.94,-18.92,-4.853,-13.97,-15.0,-7.605,-9.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,1.753,-7.192,-21.26,-2.629,-15.34,-10.1,-17.59,-8.085,-12.88,-18.93,-9.397,-3.202,-11.18,-14.68,-5.718,-10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,2.315,-13.02,-26.63,-11.28,-13.96,-14.04,-22.86,-8.689,-10.97,-19.42,-15.95,-8.018,-15.53,-20.03,-12.81,-20.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-3.953,-18.75,-25.39,-8.925,-19.03,-15.35,-27.84,-4.024,-16.39,-22.4,-20.81,-10.95,-13.97,-22.37,-12.36,-21.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-2.741,-10.06,-16.23,5.61,-16.56,-9.02,-19.42,0.9684,-13.3,-20.43,-6.279,-4.94,1.008,-13.07,1.338,-10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,5.069,-2.416,-11.44,8.564,-9.774,-3.953,-10.15,-2.16,-3.346,-14.16,6.265,1.34,13.38,-0.8483,14.1,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,2.928,-4.911,-10.25,0.8926,-6.158,-2.802,-7.594,-2.124,1.156,-7.38,7.704,7.158,18.82,10.79,22.82,19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,1.474,-2.187,-7.066,1.936,-0.5094,0.0311,-6.793,6.289,3.851,-0.622,5.986,13.27,22.5,21.25,27.8,28.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,9.823,1.173,-8.781,4.886,0.9848,2.507,-7.177,4.009,6.787,3.146,3.151,15.06,22.1,26.74,26.7,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,11.48,-2.213,-16.36,-1.666,-6.05,3.078,-9.594,-5.069,5.0,5.768,4.388,19.43,20.59,31.1,25.03,31.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,2.235,-3.79,-21.82,-2.397,-14.32,1.746,-15.82,2.249,1.881,9.56,3.636,28.39,19.27,32.7,23.5,31.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-4.293,-6.354,-23.56,5.343,-19.49,-3.159,-23.27,14.07,-0.8803,7.498,-5.221,29.82,12.78,25.79,17.71,25.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-1.045,-8.26,-20.2,5.42,-14.85,-3.782,-21.1,12.17,-4.534,2.117,-8.29,24.69,6.817,19.72,12.28,19.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,7.261,0.1578,-12.3,4.618,-2.813,3.25,-12.45,7.894,-2.521,3.623,-3.218,21.34,7.59,18.97,11.61,15.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,8.477,8.295,-8.321,6.957,1.177,6.543,-10.6,7.016,4.883,5.734,-1.353,15.92,8.973,13.9,11.58,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,7.318,7.071,-6.536,0.8783,1.473,6.411,-8.954,4.003,9.23,2.561,1.096,8.063,10.18,8.24,12.08,9.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
