%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,3.997,-12.13,26.11,-5.249,-12.45,-1.347,0.7042,-5.974,-0.3825,3.299,-9.959,-8.844,-4.752,0.4556,-2.875,-7.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4.725,-13.85,33.93,-14.25,0.6477,0.5394,-6.362,2.227,0.9638,3.681,-10.07,-7.334,-2.219,-4.354,-3.008,-8.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.162,-18.91,20.29,-15.74,11.36,3.062,-20.82,1.315,-1.393,-2.194,-15.09,-4.479,-2.102,-8.281,-3.911,-10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-1.186,-16.21,20.39,-3.583,6.712,1.893,-20.6,-4.756,-9.81,-2.104,-19.47,-5.46,-5.274,-5.298,-4.619,-12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,18.24,4.952,28.29,16.36,3.222,-1.097,-9.885,-1.981,-5.508,-0.0009,-15.03,-6.978,-5.053,-2.571,-3.975,-11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,35.64,25.53,27.03,27.85,8.993,5.275,-10.33,-0.4007,12.44,-1.869,-13.08,-5.57,-1.452,-2.474,-2.03,-9.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,43.33,40.23,48.56,23.85,28.06,21.29,-4.328,5.435,14.89,6.519,-9.176,-1.271,3.929,0.532,1.544,-6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,62.25,58.13,74.17,29.8,49.54,31.85,9.317,18.1,4.243,11.71,-3.712,-2.638,5.134,1.731,0.8247,-7.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,94.12,86.44,73.97,58.54,62.17,40.75,4.226,19.71,8.1,4.784,-7.535,-6.108,1.946,1.894,-3.208,-12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,119.5,121.2,85.03,82.12,82.26,58.95,4.151,14.89,21.12,14.71,-7.905,-0.1416,2.736,8.15,-3.309,-10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,133.1,135.5,101.1,88.38,105.1,74.25,22.52,20.45,22.03,32.08,-3.777,4.842,5.057,11.96,-2.194,-5.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,143.1,129.6,96.3,96.11,103.4,86.29,21.77,29.55,22.33,29.88,-3.753,3.734,9.27,12.67,1.585,-2.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,150.9,129.9,107.6,109.0,89.37,106.7,13.12,29.68,38.37,31.8,4.218,7.759,19.09,19.5,9.424,2.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,149.1,129.8,134.3,115.9,89.03,114.7,21.78,26.22,47.38,45.72,10.36,9.473,20.99,20.36,8.96,-0.1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,145.5,128.6,139.7,116.4,103.1,98.39,19.63,28.14,36.59,40.42,3.845,3.627,15.17,10.81,4.087,-5.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
