%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,0,0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-0.3825,3.299,3.997,-12.13,26.11,-12.45,-1.347,-5.249,0.7042,-5.974,-9.959,-4.752,0.4556,-8.844,-2.875,-7.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0.9638,3.681,4.725,-13.85,33.93,0.6477,0.5394,-14.25,-6.362,2.227,-10.07,-2.219,-4.354,-7.334,-3.008,-8.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-1.393,-2.194,-2.162,-18.91,20.29,11.36,3.062,-15.74,-20.82,1.315,-15.09,-2.102,-8.281,-4.479,-3.911,-10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-9.81,-2.104,-1.186,-16.21,20.39,6.712,1.893,-3.583,-20.6,-4.756,-19.47,-5.274,-5.298,-5.46,-4.619,-12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-5.508,-0.0009,18.24,4.952,28.29,3.222,-1.097,16.36,-9.885,-1.981,-15.03,-5.053,-2.571,-6.978,-3.975,-11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,12.44,-1.869,35.64,25.53,27.03,8.993,5.275,27.85,-10.33,-0.4007,-13.08,-1.452,-2.474,-5.57,-2.03,-9.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,14.89,6.519,43.33,40.23,48.56,28.06,21.29,23.85,-4.328,5.435,-9.176,3.929,0.532,-1.271,1.544,-6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,4.243,11.71,62.25,58.13,74.17,49.54,31.85,29.8,9.317,18.1,-3.712,5.134,1.731,-2.638,0.8247,-7.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,8.1,4.784,94.12,86.44,73.97,62.17,40.75,58.54,4.226,19.71,-7.535,1.946,1.894,-6.108,-3.208,-12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
