%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-17.87,-6.582,-16.25,-0.1605,-15.39,3.974,16.3,-1.608,-2.557,3.706,2.851,1.699,0.26,2.144,4.718,5.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-15.06,-13.95,-14.0,0.4897,1.127,4.138,11.64,-5.474,0.9914,5.306,2.597,3.319,0.3583,3.681,6.578,6.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,3.91,-10.98,3.636,9.715,22.08,10.44,9.775,-5.772,3.979,7.348,1.978,0.0563,1.899,2.51,8.381,4.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,5.551,-4.017,8.098,15.26,22.8,16.42,13.52,2.119,2.772,6.194,3.742,-1.758,3.679,1.264,9.801,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-3.3,-13.53,-13.54,6.893,15.15,9.202,13.72,7.92,3.964,-0.5044,0.7462,1.204,3.076,0.6573,8.528,1.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,0.8169,-21.13,-34.26,6.05,2.464,2.325,13.64,1.663,7.429,-3.238,-1.361,1.012,2.223,-0.1803,5.449,-1.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-2.0,-1.863,-27.5,12.77,-15.64,4.397,6.78,-3.865,4.178,0.6426,2.789,-0.7334,0.1542,0.6995,1.388,-3.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-8.043,9.027,-2.877,3.645,-16.84,4.545,4.32,1.681,-2.97,2.598,0.0222,1.72,-3.179,2.704,0.4209,-5.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,4.981,-9.97,12.84,-5.83,4.75,6.649,12.38,6.258,-0.4305,4.324,-1.803,5.87,0.2723,5.533,4.475,-0.2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,7.715,-17.63,8.173,-4.575,21.49,10.25,6.345,6.205,7.542,9.799,2.753,8.106,4.201,7.189,3.833,3.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-14.6,-10.93,-8.213,-11.57,19.47,3.8,-0.6714,4.496,4.866,10.98,-1.492,6.048,-0.9356,3.744,-1.428,-3.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-20.42,-20.65,-17.83,-10.23,8.841,3.815,13.77,-3.158,-1.204,8.718,0.8691,2.502,-1.894,1.443,2.312,-6.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-0.1758,-20.71,-10.67,11.97,0.644,14.4,20.1,-3.179,3.596,12.08,12.96,3.938,3.164,4.459,8.07,-1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,3.413,1.375,-5.237,20.24,1.994,6.775,10.08,6.661,8.281,12.25,5.785,4.568,-0.9158,2.268,1.774,-4.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-12.46,-3.075,-16.36,7.325,7.06,-7.072,10.01,0.2874,3.527,2.443,-6.776,-1.87,-8.566,-6.295,-5.163,-12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-6.389,-29.63,-21.55,-3.814,4.01,0.5342,14.29,-9.279,-0.5729,-2.398,-5.041,-4.229,-10.3,-7.202,-3.787,-11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,8.522,-25.54,-9.739,-7.683,-2.345,8.7,12.24,0.7671,-0.7913,1.01,-3.74,0.5362,-9.081,-0.159,-1.702,-5.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-1.759,-5.03,2.421,-2.698,0.016,3.801,11.36,2.608,0.0291,0.8615,-0.5916,1.014,-3.467,2.765,0.8023,-4.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-11.58,-3.7,5.884,2.29,9.636,2.15,6.946,-7.009,3.43,0.1345,3.869,-0.6908,1.891,1.274,2.231,-5.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-13.19,-4.171,-11.93,-4.018,13.25,4.95,1.044,-0.5567,5.192,3.243,-4.938,0.5226,-1.988,-0.0653,-1.646,-7.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-24.59,-0.7979,-34.77,-3.465,11.18,7.835,8.144,3.654,3.837,4.787,-12.0,0.7907,-6.553,-0.7521,-2.855,-6.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-11.76,-9.922,-15.47,9.525,14.12,8.585,15.58,-6.234,4.222,5.707,-7.649,0.8457,-5.265,0.3617,-2.205,-5.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,21.99,-16.12,11.55,9.099,5.532,1.392,8.492,-3.772,2.847,5.494,-9.384,-1.217,-6.679,-1.466,-7.851,-10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,16.91,-16.86,-7.465,-5.038,-17.27,-3.762,1.698,3.118,-2.319,0.8212,-16.03,-4.486,-10.26,-6.442,-10.55,-13.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-7.934,-27.92,-22.04,-9.455,-12.28,1.685,0.4423,-5.334,-5.64,-0.847,-14.7,0.3404,-9.414,-4.503,-5.297,-6.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-7.1,-21.74,-10.08,-2.567,10.64,5.573,-0.3873,-8.287,-6.451,3.588,-9.316,4.672,-7.04,-0.438,-1.655,-1.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-3.929,7.107,-18.95,1.874,0.1214,2.085,3.66,1.424,-5.368,5.732,-8.549,-1.473,-6.243,-3.413,-1.578,-5.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-8.617,5.935,-23.45,-2.258,-18.58,-1.202,5.478,0.5057,-4.215,2.541,-10.9,-5.608,-7.424,-6.459,-1.942,-7.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-2.946,-18.28,6.443,-8.699,-3.92,-3.717,6.088,-7.649,-8.101,-1.824,-9.432,-4.183,-9.819,-6.388,-1.491,-6.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,0.7209,-12.06,18.75,-5.113,11.81,-10.87,8.881,-7.547,-12.29,-3.496,-11.62,-4.771,-11.93,-6.532,-2.515,-5.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-4.582,2.269,-5.841,4.061,2.471,-13.43,-7.26,-9.349,-10.68,-3.036,-22.49,-3.758,-15.27,-5.789,-8.246,-6.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-4.421,-13.89,-29.32,2.928,-8.934,0.9978,-19.03,-16.15,-7.058,-1.206,-19.34,-0.2574,-14.01,-3.361,-8.807,-6.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-0.9709,-27.01,-31.22,-0.9644,-11.87,11.19,7.087,-16.61,-2.893,4.231,-5.545,0.2144,-5.393,0.4421,-0.5151,-2.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-2.887,-15.96,-8.832,0.3701,-11.46,-0.9759,19.7,-14.46,-1.132,6.54,-11.28,0.4845,-4.141,2.495,1.312,-0.5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-8.771,-10.97,13.39,-5.399,-1.855,-8.188,1.427,-13.11,-6.823,0.7011,-19.2,4.745,-10.3,1.419,-2.697,-1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-12.12,-9.187,-0.6194,-6.938,7.506,-3.279,2.527,-8.757,-11.3,-1.23,-14.63,6.988,-11.53,0.7016,-2.434,-2.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,-4.211,8.026,-20.81,4.291,0.2628,-10.8,4.933,-7.508,-8.739,2.585,-21.55,2.772,-14.5,-1.815,-4.978,-7.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,1.078,7.722,-12.21,-0.056,-8.139,-15.62,-9.978,-11.27,-9.059,1.301,-26.33,-0.0329,-19.36,-6.923,-10.01,-13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,-14.73,-22.75,-15.87,-12.27,-8.071,-2.091,-6.383,-11.27,-11.67,-0.6164,-15.88,1.947,-15.46,-9.182,-8.269,-13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,-23.54,-36.07,-28.72,-10.06,-12.76,3.682,-0.7235,-4.956,-7.358,1.412,-16.12,2.512,-9.699,-8.007,-4.914,-13.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,-12.7,-21.33,-2.905,-18.79,-10.22,-0.8307,-9.925,-0.6705,-3.559,1.95,-20.27,1.965,-10.16,-5.224,-5.103,-13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,-18.69,-11.79,7.769,-28.01,1.97,1.75,-7.223,-5.607,-8.275,2.488,-18.18,1.139,-15.35,-5.009,-6.333,-12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,-23.88,-10.28,-30.23,-5.947,-9.562,-0.6306,-9.897,-11.32,-14.67,1.673,-24.44,-2.643,-21.64,-10.48,-7.57,-14.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,1.442,-4.677,-36.51,10.53,-32.58,-13.02,-24.95,-10.18,-19.54,-4.793,-26.14,-3.776,-22.15,-13.77,-6.234,-13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,6.183,-1.808,-12.25,3.465,-26.24,-16.53,-17.85,-10.94,-21.64,-8.459,-19.5,0.5321,-18.77,-11.9,-4.733,-10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,-13.67,-8.205,-20.67,2.232,-11.48,-9.671,-7.142,-13.07,-17.2,-5.919,-19.12,1.456,-17.38,-12.15,-7.262,-13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,-5.451,-17.42,-26.49,-1.437,-16.81,-5.582,-11.88,-8.514,-15.07,-6.375,-11.99,-2.927,-14.22,-13.52,-5.673,-12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,-4.885,-22.04,-7.349,-11.86,-15.75,-4.416,-3.785,-7.36,-18.33,-10.48,-1.92,-4.589,-11.14,-12.66,-0.2235,-9.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,-30.21,-19.77,-8.58,-8.624,1.582,-1.248,5.019,-16.58,-15.62,-12.61,-10.54,-3.897,-15.34,-14.2,-5.149,-14.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,-13.7,-5.511,-19.69,-0.8116,0.9629,0.5843,-7.667,-22.05,-13.85,-12.83,-22.82,-5.993,-22.68,-18.56,-14.85,-22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,20.52,8.924,-11.12,-2.294,-19.31,-1.351,-17.71,-15.94,-22.17,-13.31,-23.83,-6.804,-25.93,-20.47,-15.67,-21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,2.57,-0.2847,-8.494,-10.42,-21.15,-3.157,-17.64,-12.7,-26.7,-14.14,-23.89,-4.93,-25.1,-19.56,-13.88,-19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,-21.55,-13.56,-17.73,-13.54,-2.663,-2.876,-16.6,-21.88,-22.11,-11.69,-21.36,-5.788,-20.15,-17.47,-13.47,-21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,-9.043,-12.9,-9.787,-2.965,1.425,-0.4418,-8.78,-28.01,-16.22,-6.651,-12.01,-7.691,-13.01,-16.68,-11.55,-20.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,-2.335,-20.45,-1.647,-2.839,-9.594,3.823,-2.605,-18.8,-12.04,-8.241,-10.25,-8.944,-13.85,-21.66,-13.24,-21.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,-10.49,-16.94,-21.98,-16.52,-10.4,3.882,-7.766,-7.193,-14.78,-13.95,-18.05,-11.19,-21.75,-25.68,-15.61,-25.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,-9.19,5.641,-35.57,-9.672,-8.242,-2.471,-17.78,-8.038,-21.9,-12.4,-19.49,-10.79,-22.76,-20.74,-13.45,-22.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,-12.32,-6.384,-22.77,-3.043,-17.58,-7.018,-27.88,-16.74,-23.18,-9.322,-19.33,-8.708,-21.41,-17.86,-15.36,-21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,-23.81,-30.22,-22.25,-17.08,-20.53,-8.347,-26.69,-18.95,-21.78,-12.62,-26.12,-10.13,-25.78,-20.8,-19.8,-26.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,-13.19,-15.58,-25.02,-8.76,-11.0,-9.81,-10.92,-17.64,-20.19,-13.46,-25.17,-13.57,-23.6,-18.58,-16.06,-24.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,10.8,-1.625,-3.986,6.666,-5.921,-4.357,-3.361,-25.36,-13.0,-7.487,-17.12,-15.65,-15.37,-15.67,-10.68,-20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,4.216,-0.6851,-1.252,-12.04,0.0818,4.036,-8.913,-27.85,-6.466,-2.577,-15.69,-13.62,-14.64,-18.44,-10.99,-21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,-16.25,3.81,-22.93,-19.59,8.024,-4.287,-11.02,-16.46,-8.983,-4.264,-14.07,-8.624,-16.93,-20.51,-11.81,-20.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,-5.022,-8.047,-18.19,-6.096,-2.844,-19.89,-12.62,-15.27,-14.96,-10.73,-13.52,-7.07,-17.2,-21.14,-13.07,-18.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,7.758,-14.9,-7.243,-21.37,-14.61,-13.74,-14.87,-19.83,-15.25,-13.56,-21.93,-9.061,-18.31,-20.87,-14.72,-18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,-11.21,-8.301,-23.72,-34.53,-3.263,-0.8661,-8.794,-12.76,-10.71,-10.19,-24.82,-10.57,-16.77,-18.22,-10.64,-14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,-20.04,-22.13,-28.45,-7.578,-1.463,-12.17,-7.948,-18.03,-10.44,-10.09,-18.04,-11.47,-14.22,-17.17,-7.092,-11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,0.6189,-21.21,-9.986,13.71,-20.62,-22.9,-15.42,-31.02,-14.46,-12.7,-15.9,-12.7,-16.72,-18.4,-13.19,-17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,14.44,8.151,-3.331,5.457,-23.55,-8.369,-15.36,-19.26,-13.82,-9.392,-19.43,-16.29,-21.54,-20.42,-20.98,-25.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,4.96,7.915,-4.468,-7.945,-8.885,-0.9273,-20.35,-10.23,-11.74,-6.747,-24.06,-19.6,-23.93,-21.74,-21.84,-26.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,-10.01,-7.192,-3.925,-16.81,1.118,-7.843,-27.03,-23.39,-12.71,-8.368,-25.21,-15.71,-21.22,-17.6,-18.23,-21.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,-12.34,-7.106,-19.95,-19.06,1.49,-0.7531,-8.131,-22.6,-8.907,-5.689,-18.84,-10.23,-15.54,-12.87,-15.63,-17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,-11.59,-22.85,-35.18,-15.04,-8.829,2.848,4.134,-11.07,-5.2,-4.184,-17.32,-11.87,-15.62,-15.68,-17.55,-18.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,-13.75,-34.0,-17.61,-9.432,-13.05,-11.45,-16.06,-14.53,-10.57,-9.042,-22.58,-13.81,-19.65,-18.61,-19.14,-20.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,-2.285,-10.56,0.5988,-0.4523,-2.911,-15.15,-22.31,-17.26,-11.85,-9.314,-19.37,-12.07,-18.77,-16.58,-16.48,-20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,2.316,2.488,-14.33,1.451,-5.006,-10.26,-10.13,-12.56,-6.962,-5.919,-17.59,-13.01,-17.46,-16.67,-15.33,-20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,-12.6,-2.009,-21.35,-8.515,-16.77,-11.87,-16.28,-10.85,-11.43,-5.826,-21.67,-12.75,-17.34,-16.2,-14.09,-21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,-8.707,9.21,-2.681,-7.596,-13.49,-9.068,-18.81,-7.011,-16.89,-4.194,-12.55,-8.474,-11.9,-10.89,-10.7,-18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,-2.223,6.639,-7.846,-2.875,-5.149,-6.16,-0.4177,-6.277,-12.0,-2.487,-7.744,-9.407,-8.951,-10.27,-14.02,-19.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,-19.21,-16.94,-33.01,-20.77,-3.554,-9.096,4.325,-15.05,-8.389,-4.293,-23.37,-12.29,-14.31,-14.79,-19.76,-25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,-13.28,-12.81,-36.24,-30.28,-11.89,-10.55,-9.057,-18.04,-9.444,-6.066,-28.48,-10.73,-18.12,-16.56,-17.96,-27.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,7.404,-6.487,-34.68,-10.49,-33.36,-15.91,-13.88,-12.05,-10.3,-9.47,-19.82,-12.19,-18.96,-19.07,-16.31,-28.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,-6.225,-35.3,-32.62,-10.74,-40.72,-20.51,-12.11,-8.148,-14.87,-13.52,-22.19,-13.53,-21.94,-21.77,-20.96,-28.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,-22.48,-41.99,-7.899,-31.67,-21.09,-17.07,-13.4,-7.021,-20.17,-14.65,-28.05,-9.905,-24.57,-20.74,-26.03,-24.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,-17.3,-10.34,1.973,-15.85,-10.09,-19.84,-12.62,-10.4,-19.22,-16.63,-24.69,-10.86,-24.01,-20.25,-25.84,-23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,-14.85,3.141,-15.81,15.94,-17.44,-26.64,-12.65,-18.52,-16.27,-17.07,-19.12,-13.83,-21.05,-17.93,-20.68,-22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
