%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,3.477,2.765,3.844,5.845,2.086,2.947,4.227,1.604,0.8537,5.629,-0.1043,1.057,-0.0697,0.8046,-0.266,-1.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4.591,2.963,7.849,7.303,4.586,3.688,4.143,-1.296,2.157,9.741,1.085,2.794,-0.2138,-0.8895,1.652,-0.5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,3.087,1.501,8.228,7.923,3.643,1.611,1.04,-2.381,1.528,7.215,0.1504,1.429,-0.2096,-1.483,0.9402,-0.9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0.2179,-0.3532,7.035,5.639,0.9747,-1.284,-0.7747,-0.3254,-0.7086,1.885,-1.337,-1.564,-0.4103,-0.9288,-0.7442,-2.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-2.406,-1.5,6.62,1.637,-0.1463,-2.867,-0.753,1.041,-2.582,3.16,-2.328,-3.267,-0.3268,-1.607,-1.871,-2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-3.589,0.2351,4.848,4.259,-1.006,-2.407,0.2838,3.511,-3.932,8.843,-4.892,-3.897,1.334,-0.1158,-3.889,-1.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-3.079,3.346,4.456,8.205,-1.148,-1.064,1.909,5.966,-4.436,8.09,-6.475,-3.539,2.531,3.307,-3.229,1.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-1.792,3.15,7.549,6.458,0.4029,-0.6904,1.934,5.164,-4.059,2.132,-5.998,-4.053,1.33,2.84,-1.97,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-1.39,0.9156,10.03,7.112,1.876,-0.3899,1.55,5.671,-3.769,2.836,-5.396,-5.353,0.8658,0.8811,-3.563,2.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-2.741,1.038,10.46,12.33,1.298,0.3672,3.043,8.486,-4.575,8.577,-5.344,-5.391,2.033,2.263,-3.039,2.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-4.305,2.016,9.982,14.32,-1.548,0.1287,3.764,6.929,-6.366,10.59,-6.937,-5.152,2.752,4.237,-0.1308,1.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-3.57,2.006,8.221,11.68,-4.014,-0.0029,2.962,1.75,-6.556,10.45,-7.376,-3.997,4.416,5.254,1.783,2.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-1.419,2.946,5.399,7.719,-3.964,0.6825,2.976,-0.5445,-3.842,9.085,-3.112,-0.738,6.873,6.729,3.924,4.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
