%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-1.606,2.672,-0.072,4.378,2.525,1.518,5.549,2.637,1.195,2.894,6.162,4.546,1.996,0.9643,4.186,2.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-7.089,-0.3077,-3.048,-1.268,-1.541,-0.4418,1.061,0.6248,-0.067,3.331,1.085,0.7792,-1.624,-2.536,3.08,-0.8365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-12.33,-6.11,-4.989,-9.676,-6.581,-4.695,-2.964,-4.561,-4.441,-0.8833,-3.671,-7.252,-2.712,-5.829,5.259,-2.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-11.35,-10.37,-2.626,-15.27,-6.491,-6.293,2.217,-6.888,-3.97,-2.785,0.3727,-7.472,1.245,-4.675,11.49,0.8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-11.66,-14.01,-2.573,-17.63,-7.651,-8.6,6.335,-7.012,-0.2367,-2.446,3.034,-4.662,1.673,-5.257,11.9,0.3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-18.0,-18.76,-6.343,-13.41,-12.75,-13.87,1.074,-5.733,-2.152,-7.018,0.9705,-6.837,-0.5988,-8.762,8.988,-3.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-20.25,-20.84,-5.399,-8.362,-13.34,-13.88,-4.131,-1.752,-4.087,-9.632,0.7274,-5.697,-0.5268,-8.394,7.969,-4.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-17.1,-16.95,-1.318,-8.344,-9.676,-9.886,-1.312,-1.566,-1.651,-6.0,0.3619,-3.147,-1.703,-7.501,4.841,-4.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-16.25,-14.89,-1.812,-7.965,-9.036,-9.911,1.193,-6.216,-1.136,-5.219,-2.922,-7.003,-3.954,-9.649,1.805,-4.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
