%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,27.24,-0.6582,-7.912,-37.91,-1.03,-8.438,0.415,-38.89,-15.53,-9.683,-21.76,-14.47,2.372,-10.18,-20.03,-16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,3.485,-5.555,-37.95,2.663,-18.22,-11.94,-15.07,-34.0,-18.76,-15.0,-30.98,-28.1,3.301,-9.516,-43.43,-42.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-23.4,-17.17,-54.57,16.37,-29.39,-12.83,-16.66,-27.23,-17.44,-14.48,-28.21,-15.24,2.382,0.3846,-48.38,-53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-24.23,-22.08,-33.6,-14.45,-22.49,-8.808,21.3,-33.42,-13.38,-12.91,-8.758,-6.596,12.52,-7.371,-29.84,-48.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-15.96,-11.16,-20.21,2.218,-21.79,0.3194,45.21,-24.73,-11.61,-16.48,20.49,-23.65,38.86,-20.02,-3.294,-42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,6.279,4.38,-25.55,28.1,-24.23,8.401,33.67,-14.54,-13.21,-17.85,34.46,-28.12,59.88,-9.506,20.64,-30.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,23.96,8.097,-15.7,10.68,-19.36,10.29,40.63,-15.08,-8.887,-12.18,17.66,-20.5,47.76,-7.253,24.82,-19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,7.651,0.9759,-19.86,11.86,-26.16,9.738,33.8,-8.302,-10.51,-7.472,-22.49,-19.32,11.25,-23.41,0.7511,-21.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-11.8,4.116,-48.3,31.28,-27.8,16.3,-21.59,-4.4,-20.44,-3.106,-52.31,-15.77,-6.827,-27.22,-27.25,-29.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
