%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,3.694,3.806,6.954,-2.46,2.226,6.71,3.132,-1.402,-3.407,0.5763,-9.6,-13.39,-10.55,-9.295,-16.47,-24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-4.86,-6.07,8.109,3.014,0.4538,6.194,4.653,9.682,-10.5,-4.333,-22.5,-26.42,-20.17,-14.2,-27.59,-28.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-14.98,-17.01,11.13,10.53,0.3123,4.457,6.537,16.18,-12.85,-7.618,-31.7,-37.51,-27.16,-16.37,-33.54,-30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-18.89,-19.7,13.44,10.91,2.371,4.847,8.305,11.49,-10.72,-5.289,-30.7,-41.84,-28.2,-12.18,-32.54,-31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-22.64,-19.29,9.411,8.432,-1.33,2.299,5.243,8.078,-13.83,-1.074,-28.19,-41.8,-26.78,-7.122,-27.33,-24.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-28.17,-18.61,3.979,7.73,-8.586,-2.684,0.2708,8.153,-17.67,1.546,-27.62,-41.49,-25.99,-7.197,-22.6,-18.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-29.89,-17.55,2.416,4.792,-9.937,-6.048,-0.7877,8.19,-13.55,0.8149,-18.85,-35.13,-21.83,-3.237,-16.32,-13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-26.61,-16.74,2.093,-0.9437,-10.18,-11.34,-4.316,5.881,-9.856,0.9958,-10.86,-26.39,-19.27,-0.7174,-11.1,-12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-24.24,-16.81,-5.477,-8.318,-17.2,-19.48,-12.42,0.4108,-13.84,4.062,-17.11,-24.59,-21.26,-6.865,-9.547,-17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-22.13,-16.43,-13.79,-13.23,-22.06,-21.16,-14.41,-0.7726,-17.21,1.102,-23.4,-22,-18.7,-7.797,-8.45,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-16.29,-15.24,-10.87,-10.07,-19.57,-16.87,-11.2,3.297,-17.05,-6.124,-23.14,-18.23,-17.19,-7.016,-13.44,-17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-14.02,-17.12,-7.106,-7.481,-18.25,-16.56,-10.21,4.459,-18.71,-5.118,-26.18,-23.27,-22.14,-12.66,-24.53,-28.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-17.21,-19.31,-8.397,-10.39,-17.15,-16.26,-8.014,4.89,-18.82,-1.422,-27.73,-27.7,-21.07,-10.05,-27.19,-28.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-15.81,-17.42,-6.143,-8.216,-11.66,-11.21,-5.934,6.593,-14.62,-4.381,-25.44,-25.92,-18.85,-5.459,-23.14,-24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-12.49,-19.88,-3.692,-4.964,-9.655,-10.69,-9.147,4.231,-13.48,-6.49,-27.74,-29.54,-26.17,-13.55,-24.18,-28.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-16.67,-28.91,-4.217,-8.408,-13.31,-14.89,-11.89,2.086,-16.92,-5.67,-33.63,-36.91,-32.06,-18.09,-25.32,-26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-24.55,-33.37,-2.425,-8.153,-12.95,-14.21,-10.71,4.119,-16.88,-6.214,-35.12,-39.95,-33.15,-14.24,-22.42,-21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-30.34,-31.83,0.6839,-6.99,-8.847,-13.16,-10.9,3.142,-13.59,-3.333,-27.45,-40.33,-34.72,-15.7,-20.29,-21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-33.24,-28.98,0.4411,-14.68,-10.5,-19.12,-14,-0.3345,-13.67,0.4422,-17.43,-36.45,-31.23,-16.63,-15.18,-17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-29.65,-23.59,-3.583,-16.8,-15.53,-23.65,-16.14,0.764,-12.49,-3.379,-13.08,-24.65,-22.18,-11.41,-4.595,-8.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-19.53,-17.79,-6.117,-10.3,-14.25,-19.96,-16.05,1.596,-6.321,-8.863,-9.004,-12.43,-15.66,-8.737,1.817,-5.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-10.88,-15.8,-4.21,-11.67,-10,-15.34,-16.68,-3.137,-5.043,-9.621,-4.852,-8.594,-12.8,-8.328,0.2916,-8.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-7.434,-14.66,-1.658,-13.72,-10.32,-12.71,-15.96,-5.085,-9.022,-10.12,-5.512,-8.139,-7.225,-5.125,-0.6227,-7.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-5.12,-9.801,0.6611,-6.368,-9.636,-7.471,-8.817,0.3463,-7.638,-9.838,-5.603,-4.787,1.323,-2.022,3.042,0.7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-1.19,-3.979,4.84,-0.1172,-2.891,-1.896,-0.9059,5.814,-2.535,-5.767,-3.107,-2.453,3.603,-2.741,4.639,1.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,2.861,-3.691,9.221,3.23,2.12,0.9091,1.981,8.474,-0.2058,-3.454,-2.802,-3.059,-2.129,-6.023,1.562,-3.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,4.717,-7.503,10.37,6.127,0.5581,3.638,5.26,11.21,-0.0241,-2.323,-5.048,-5.302,-7.905,-7.216,-0.0691,-5.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,3.479,-9.041,9.651,6.338,-1.217,5.693,9.28,13.11,-0.9572,4.98,-5.911,-10.99,-11.92,-5.99,-2.233,-5.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-1.912,-10.84,10.77,8.08,-0.7039,3.864,7.523,12.41,-3.335,9.118,-6.883,-20.23,-17.66,-7.164,-10.5,-10.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-11.64,-16.37,9.724,6.605,-2.929,-1.46,1.432,9.606,-6.091,0.7755,-14.51,-28.33,-21.91,-7.548,-14.51,-15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-18.95,-17.4,4.248,-1.796,-8.232,-8.154,-3.995,6.413,-6.311,-4.436,-19.4,-27.17,-16.95,-2.312,-7.755,-13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-16.3,-8.289,1.279,-3.826,-11.81,-12.34,-6.082,5.661,-3.511,1.77,-11.5,-16.33,-5.502,1.579,-1.544,-6.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-6.893,3.465,4.538,0.977,-9.243,-8.782,-1.801,8.237,-0.9711,6.238,-3.313,-4.944,3.334,2.375,2.047,-2.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,2.406,10.21,13.02,4.352,-0.8855,0.879,5.019,10.29,1.182,6.383,1.172,5.199,9.295,5.297,8.355,0.3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,9.969,12.32,19.44,8.608,4.614,7.492,5.715,9.03,2.879,7.053,4.699,13.91,12.67,5.674,10.78,1.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,13.99,12.25,17.38,9.158,3.342,7.094,1.894,8.279,1.72,4.555,0.0774,13.89,11.18,3.17,5.771,-0.6976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,11.71,8.889,16.08,4.891,2.019,4.327,-0.1461,9.306,0.6823,0.7969,-2.536,7.199,8.112,3.737,0.273,-0.5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,6.066,1.963,18.8,4.999,1.805,3.198,-0.3093,8.372,0.7722,4.232,-0.2167,1.151,4.826,4.067,-2.147,-0.6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,0.7607,-4.024,17.17,5.401,-0.7616,3.093,0.7932,7.737,-3.403,11.81,-11.07,-5.974,0.3397,3.858,-3.598,-1.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,-5.764,-7.096,14.72,4.567,-2.561,2.697,2.091,9.213,-7.776,10.29,-20.47,-12.83,-3.231,4.803,-3.758,-0.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,-10,-8.207,15.66,9.523,0.564,4.83,2.442,9.529,-3.689,0.0554,-10.37,-12.84,-5.011,1.195,-0.6181,-1.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,-7.317,-6.801,16.04,10.89,5.81,9.538,4.125,10.95,1.43,-3.688,-3.52,-10.66,-6.679,-5.005,-0.1933,-4.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,-5.534,-5.304,12.67,5.002,5.495,8.966,5.24,13.37,-1.217,-0.062,-6.893,-11.06,-8.148,-7.318,-4.122,-10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,-5.635,-2.661,4.572,3.38,0.425,4.133,3.028,11.67,-2.016,1.838,-2.436,-3.881,-2.84,-5.173,-0.4771,-11.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,2.177,6.621,-0.1037,2.461,-0.1663,4.141,2.174,10.02,4.195,5.738,7.202,10.74,9.883,1.307,7.451,-6.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,10.78,15.79,3.797,0.2062,3.018,6.698,4.509,12.5,7.731,12.12,13.41,17.84,17.9,8.176,5.92,-3.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,11.27,16.38,7.6,4.489,4.635,7.995,6.484,14.53,7.778,12.49,14.3,17.82,18.86,10.68,1.655,-1.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,12.36,13.62,7.963,6.31,6.259,10.91,7.875,15.36,8.567,9.068,5.999,16.44,17.48,8.771,1.064,1.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,16.06,11.04,9.471,4.443,8.362,14.3,10.65,18.33,7.688,8,-2.053,11.03,11.48,2.405,-2.965,-2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,15.89,7.04,12.76,11.88,10.14,16.52,14.98,23.1,6.101,9.281,-2.82,3.916,4.109,-4.826,-10.17,-8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,11.78,2.889,13.88,17.6,9.651,16.69,17.77,25.95,3.369,12.51,-8.901,-4.612,-1.5,-8.138,-16.12,-14.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,5.266,-0.6685,11.74,13.18,4.878,13.68,17.06,24.49,-2.134,13.59,-16.58,-13.02,-6.533,-8.794,-19.21,-17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,1.434,-1.63,13.44,12.57,3.214,12.41,16.25,20.5,-2.832,8.614,-11.94,-13.06,-6.856,-8.114,-18.91,-16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,4.247,0.5699,18.08,13.5,6.645,12.54,14.78,14.44,1.651,2.379,-7.258,-10.65,-5.216,-6.538,-18.74,-17.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,5.616,0.2353,14.87,8.061,3.883,6.137,6.905,6.403,1.452,-0.832,-10.57,-12.35,-5.815,-4.639,-18.84,-17.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,2.764,-1.786,6.92,2.845,-3.422,-2.286,-2.828,3.236,-1.304,-0.0268,-8.463,-9.019,-2.311,-0.1894,-14.61,-12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,5.626,2.279,5.182,0.3738,-3.596,-2.433,-4.586,6.738,1.573,3.897,-1.579,-0.4889,4.113,4.244,-7.806,-7.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,12.81,8.891,8.541,1.711,-0.5911,1.279,-1.99,7.5,6.335,3.058,0.1535,4.594,6.26,1.417,-3.719,-6.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,14.09,9.256,10.61,6.058,-1.194,1.823,-1.505,5.404,6.773,0.8969,2.033,7.094,6.939,-5.091,-1.713,-5.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,14.06,6.461,12.26,5.967,-0.1057,3.534,1.23,8.164,6.12,9.164,6.511,9.047,8.775,-5.372,0.5695,-4.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,17.31,4.042,13.77,4.815,1.792,6.733,5.157,9.831,5.536,12.83,2.034,5.448,5.783,-3.17,0.3727,-3.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,14.07,-0.9343,11.04,7.239,-0.8771,6.808,4.193,5.713,1.332,0.8761,-8.677,-3.598,-0.8874,-4.526,-1.948,-2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,6.563,-2.682,10.05,6.831,-1.286,8.183,2.891,5.535,-1.313,-2.738,-8.387,-7.503,-0.2717,-1.627,-1.478,-1.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,6.788,3.086,12.99,4.848,2.382,10.44,3.601,9.748,2.229,6.949,-0.379,-4.738,4.418,5.256,-0.0465,-0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,9.848,6.847,10.76,6.502,4.415,7.638,3.829,11.12,7.635,8.96,4.516,-2.588,4.355,5.92,1.82,0.5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,11.14,7.299,8.614,6.916,7.88,6.443,6.579,11.3,12.71,4.946,11.33,3.857,7.835,5.412,9.678,7.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,17.59,11.82,8.495,4.764,9.89,10.29,9.484,11.42,14.77,7.776,18.52,17.56,16.33,9.551,19.84,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,27.33,17.73,5.149,6.428,9.582,14.26,10.28,12.98,14.92,15.46,21.78,28.43,20.24,12.16,24.32,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,33.81,22.41,9.469,9.374,16.57,19.6,13.52,17.13,18.09,17.62,25.5,32.09,23.57,14.56,23.33,14.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,36.05,27.47,12.59,7.257,18.06,22.2,15.2,17.48,15.24,13.08,24.14,30.95,28.29,18.95,19.44,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,33.99,28.59,3.67,6.01,8.13,19.4,13.97,17.07,8.333,12.93,18.75,28.05,27.18,17.47,15.07,7.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,30.92,23.67,7.664,9.664,12.9,20.98,16.72,21.05,16.22,14.27,20.09,25.34,23.09,11.8,12.28,4.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,29.95,18.4,19.91,11.66,27.3,25.66,18.64,20.06,27.85,10.52,19.27,20.2,21.25,11.57,9.016,8.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,28.32,15.83,17.45,11.91,28.21,26.18,16.7,15.27,27.06,13.17,13.63,13.1,17.32,12.03,3.954,5.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
