%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,31.43,29.13,4.844,-3.435,14.87,9.96,30.62,5.108,1.823,1.527,-2.209,10.29,5.744,4.894,2.594,1.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,20.97,53.63,0.7438,8.098,18.13,11.12,21.86,3.097,2.41,10.0,-2.231,6.017,5.5,1.361,7.032,1.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.884,15.75,9.966,-12.21,19.29,1.909,24.58,-1.291,4.594,13.97,19.34,17.21,23.48,17.96,24.23,18.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-9.773,-27.23,3.816,-27.23,19.36,-1.921,25.59,-3.944,20.43,24.38,29.07,32.95,37.57,32.28,32.39,30.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-6.67,3.044,-24.05,3.485,8.113,-0.1968,4.341,-0.4516,24.88,27.49,9.04,15.68,21.22,11.97,12.62,8.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-4.303,22.34,-27.98,10.39,-3.455,-4.113,10.02,8.283,6.341,5.115,1.426,-6.389,9.316,-4.995,-6.734,-18.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-2.712,-6.387,-23.84,-13.5,-8.158,-9.535,19.51,4.992,0.0612,-4.652,1.334,-4.072,8.545,-3.533,-12.87,-18.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,3.146,4.734,-30.9,-5.224,-18.67,-15.96,1.353,-8.272,-5.488,0.5343,-16.1,-3.871,-7.79,-12.05,-22.3,-13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,3.427,30.79,-25.69,8.873,-25.84,-21.48,6.083,-8.029,-26.16,-10.93,-21.66,-7.472,-14.86,-15.06,-23.59,-11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-10.96,5.057,-22.6,-10.78,-20.01,-22.01,22.09,-0.2997,-27.01,-14.7,-9.316,2.995,1.702,0.0328,-11.42,-5.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-21.23,-21.77,-36.5,-33.55,-20.26,-29.33,4.753,0.7422,-16.64,-2.276,-9.565,8.379,6.525,5.588,-12.41,-3.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
