%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-1.824,-1.065,-10.81,-12.96,-6.532,-5.865,-29.16,-10.12,-2.451,1.35,-5.704,13.3,-6.689,-0.6472,0.4895,1.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-9.933,1.415,13.41,-11.93,-9.245,-9.421,-14.51,16.0,-7.632,0.0118,-13.15,22.97,-6.559,3.626,1.093,9.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-26.7,-1.305,13.8,-20.22,-22.26,-14.8,11.28,1.879,-12.35,-5.633,-10.62,10.33,-5.434,0.7219,7.037,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-30.4,-5.713,-8.146,-21.45,-28.44,-20.42,5.01,-26.46,-11.73,-14.02,-1.288,3.906,-2.896,-3.647,14.97,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-25.14,-5.657,-9.896,-15.2,-20.34,-28.41,-16.33,-13.74,-10.79,-20.92,-5.724,19.5,1.218,-0.234,16.33,28.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-21.54,-7.144,-4.679,-24.04,-20.96,-33.2,-21.82,-5.022,-14.15,-22.81,-17.63,17.88,0.1526,0.3112,11.47,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-8.167,-12.15,-1.091,-23.31,-22.01,-24.54,-15.64,-1.173,-16.15,-20.75,-11.63,5.887,-0.1753,-1.572,10.69,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-8.925,-10.98,2.854,-13.58,-13.44,-16.66,-5.579,5.885,-12.18,-16.18,11.71,18.08,12.25,7.189,24.3,18.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-24.68,6.399,10.72,-8.857,-11.12,-12.87,9.933,-10.92,-2.099,-6.846,28.79,28.65,28.69,20.37,35.93,29.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-9.383,25.22,26.78,9.151,-8.866,-0.1074,17.89,-11.07,7.866,3.084,24.65,16.65,31.32,22.39,23.74,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,14.8,25.14,20.58,17.77,3.447,7.016,13.38,14.12,11.17,5.244,15.1,12.94,29.36,20.97,14.63,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,14.06,20.67,-0.4594,5.777,9.168,1.276,8.832,8.302,15.75,3.548,17.88,26.23,37.16,29.55,27.35,29.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,20.32,17.44,10.02,5.023,3.007,-2.401,4.221,-7.72,21.89,5.654,18.49,34.22,39.39,34.69,30.98,33.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,24.74,3.964,27.29,4.552,-1.294,-6.547,-3.041,-2.146,15.24,7.669,11.58,34.02,29.25,25.3,24.08,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-4.679,4.705,19.16,-1.669,-5.775,-15.78,-10.99,-2.324,0.0235,1.582,6.229,27.77,18.32,12.37,19.95,25.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-26.11,20.3,6.603,-0.9473,-17.07,-26.29,-17.81,-6.089,-13.29,-13.43,-8.878,12.3,3.425,1.105,2.615,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-11.27,12.94,1.47,-6.903,-19.44,-31.27,-10.02,-5.488,-23.56,-25.11,-25.42,2.748,-8.441,-4.426,-11.57,-2.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,7.329,5.42,13.99,-0.8715,-8.03,-17.78,10.41,-12.66,-22.53,-18.55,-20.01,8.49,-2.064,1.79,-0.3625,8.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,19.64,19.95,37.78,17.19,-6.54,-2.946,17.88,-9.786,-15.0,-4.436,-9.056,11.19,5.499,4.319,9.049,6.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,20.83,11.85,34.2,-3.643,-19.2,-14.93,5.413,-2.713,-18.91,-9.686,-11.07,0.5708,-1.474,-7.836,3.248,-9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-2.06,-9.469,13.49,-32.73,-25.91,-31.78,-10.85,-15.74,-28.94,-29.62,-13.63,-7.224,-5.852,-14.26,1.063,-6.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-9.123,3.878,8.768,-20.31,-20.25,-29.53,-13.23,-18.89,-30.31,-34.17,-7.717,-0.6652,2.896,-3.648,7.305,9.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,12.75,19.14,9.337,-7.8,-9.901,-22.71,-3.073,-3.359,-22.15,-22.22,0.1284,9.464,9.451,5.093,12.03,13.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,15.31,10.91,11.92,-4.557,-4.711,-12.71,3.397,6.392,-12.49,-13.05,1.412,17.88,7.217,6.022,10.8,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,16.34,16.31,17.95,15.7,-7.628,2.694,-1.15,21.12,-9.511,-5.389,-2.111,29.09,9.808,12.7,10.81,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,34.65,25.79,8.704,17.92,-10.71,1.882,-20.24,23.16,-7.327,2.376,0.2287,30.12,17.97,19.18,14.26,21.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,12.77,12.25,1.535,0.6196,-9.122,-10.27,-28.46,-0.2432,0.0702,0.2348,9.566,20.53,20.78,15.91,14.86,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-21.29,8.685,18.49,7.896,-5.775,-10.83,2.955,4.885,-0.622,-7.026,14.46,22.65,20.35,12.93,16.34,13.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,4.074,26.07,28.26,16.39,-4.894,-10.49,20.2,24.01,-11.96,-13.02,13.39,23.83,20.31,12.48,19.88,17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,33.52,27.28,17.19,2.725,-6.092,-16.24,-6.106,5.836,-14.63,-17.84,14.86,4.356,18.99,8.898,14.26,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,19.07,10.21,11.52,-3.549,-10.88,-18.02,-13.65,-9.586,-8.755,-17.03,7.103,-12.1,9.706,0.1289,-2.857,-14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,7.896,2.61,11.07,-4.214,-28.26,-26.53,-10.75,-10.12,-18.55,-23.85,-18.28,-13.3,-13.75,-17.97,-19.79,-17.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,4.801,4.059,4.838,-12.3,-46.04,-41.84,-36.13,-26.28,-41.99,-46.96,-35.25,-15.93,-32.85,-35.1,-28.48,-22.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-16.52,-7.657,-2.254,-17.74,-44.3,-48.56,-42.79,-28.63,-50.41,-59.89,-36.21,-22.33,-33.25,-38.79,-34.17,-32.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-32.54,-24.2,-11.22,-23.76,-39.75,-53.44,-27.08,-22.17,-45.96,-57.99,-36.39,-26.17,-33.33,-38.9,-39.32,-34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-26.21,-12.82,-13.24,-26.08,-43.28,-56.91,-35.03,-40.92,-48.41,-62.82,-31.82,-27.1,-38.13,-42.4,-37.74,-33.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,-11.6,7.5,-0.5715,-21.12,-45.01,-56.54,-50.11,-42.49,-50.21,-68.25,-30.73,-29.72,-37.98,-47.12,-35.27,-40.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,-0.921,-3.503,-0.1084,-24.77,-56.72,-66.8,-54.29,-19.53,-48.87,-70.67,-40.35,-35.3,-40.54,-53.83,-40.25,-44.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,-12.02,-18.74,-17.28,-27.74,-68.5,-73.19,-53.89,-29.78,-54.49,-79.34,-36.65,-31.01,-44.99,-53.91,-42.2,-35.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,-37.01,-11.12,-13.49,-22.64,-53.59,-59.83,-34.69,-50.76,-53.98,-77.2,-20.51,-17.66,-36.96,-40.63,-30.89,-25.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,-29.79,-9.169,12.86,-22.86,-35.54,-47.12,-5.561,-32.04,-39.58,-56.05,-13.12,-11.11,-18.73,-22.83,-16.7,-17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,0.5045,-11.19,26.2,-16.04,-26.85,-32.93,2.49,-7.335,-25.59,-34.52,-12.43,-0.4687,-3.434,-6.355,-10.36,-6.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,9.78,10.04,25.91,0.9942,-7.64,-11.67,-2.926,-10.97,-13.68,-15.05,-14.23,17.04,4.045,6.211,-6.702,4.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,19.6,33.57,25.82,6.137,-0.6529,-12.5,-5.569,-17.94,-2.164,-0.9452,-18.61,12.94,5.105,4.784,-7.952,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,41.25,35.68,20.81,0.9056,-14.6,-25.12,-18.39,-4.25,1.172,-6.582,-23.38,1.527,5.279,-4.873,-16.23,-4.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,37.37,33.03,20.0,-1.9,-8.088,-11.54,-32.21,17.59,5.674,-10.99,-20.94,16.29,14.11,1.6,-9.994,3.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,20.34,35.26,28.78,2.876,9.868,6.589,-20.45,16.28,19.16,4.861,-3.722,30.9,22.94,16.19,6.567,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,18.28,33.82,22.82,10.96,-0.6871,-3.035,-5.537,-7.8,15.28,7.833,7.219,25.13,10.89,9.091,2.765,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,15.91,25.92,5.612,6.668,-22.34,-21.14,-11.88,-18.99,-13.58,-13.23,-0.3564,19.24,-8.259,-6.338,-8.419,2.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,0.9866,7.112,1.324,-8.566,-28.02,-30.56,-17.36,-15.44,-28.18,-24.73,-1.736,8.506,-9.229,-6.325,-5.201,-0.9599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,-14.37,-14.21,1.495,-15.1,-26.53,-35.24,-12.29,-14.24,-17.86,-25.88,7.915,-4.042,0.424,-1.552,1.402,2.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,-7.283,-8.361,4.87,-7.245,-25.94,-29.25,-2.903,-8.516,-8.174,-29.02,18.63,4.759,11.31,3.002,8.728,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,4.366,16.33,17.22,-6.587,-26.34,-22.89,11.53,-13.56,-2.342,-24.02,29.28,12.68,17.44,7.623,14.7,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,-13.94,18.51,16.03,-25.14,-26.22,-33.13,14.89,-36.23,-1.287,-21.91,27.39,4.579,7.729,3.34,11.48,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,-11.93,7.243,11.15,-25.28,-15.93,-34.91,5.703,-31.64,-7.122,-29.13,18.43,6.145,-0.4896,0.648,11.18,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,27.76,11.72,27.57,0.4884,-0.8782,-17.29,5.353,-7.349,-1.45,-24.4,17.66,7.565,7.199,4.403,12.42,6.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,20.49,12.33,28.35,-2.657,-3.367,-15.12,1.832,-15.76,8.121,-17.45,8.939,-9.007,7.048,-2.739,-3.863,-1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,-14.47,-3.717,1.127,-25.66,-18.62,-26.24,-15.47,-29.19,0.5794,-24.46,-7.871,-18.9,-6.622,-16.15,-25.98,-17.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,-3.926,-6.652,-1.924,-20.01,-19.21,-21.1,-14.07,-12.08,-7.175,-25.13,-7.402,-11.1,-10.1,-18.23,-27.86,-26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,7.1,15.27,14.26,-5.288,-4.351,-9.152,7.952,-2.529,-3.111,-13.61,4.413,-1.814,-1.28,-10.81,-13.41,-16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,-1.618,33.69,9.445,-4.931,3.413,-6.929,8.784,-10.96,1.279,-5.584,8.39,2.575,6.173,-1.093,-2.725,-3.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,7.87,23.86,2.35,-10.9,-4.662,-13.94,-14.62,-13.61,3.249,-4.277,6.413,6.008,10.27,8.508,1.985,2.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,13.17,7.12,6.12,-13.31,-17.61,-23.85,-31.65,-22.13,2.633,-6.005,4.687,13.78,13.69,17.51,8.379,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,4.253,15.22,4.945,0.2514,-21.23,-21.98,-29.47,-28.23,2.978,-2.779,7.325,22.33,17.59,26.12,13.91,20.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,1.308,21.15,7.09,7.332,-16.79,-12.68,-12.73,-9.591,7.969,5.855,13.62,21.7,21.0,30.15,14.41,20.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,-0.7062,5.498,11.4,-9.984,-15.04,-12.36,-2.245,-0.9239,8.026,8.503,13.46,17.03,20.98,28.49,12.08,18.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,6.013,13.97,9.947,-14.09,-12.5,-10.65,-7.059,-15.59,7.761,10.85,12.67,20.17,23.87,29.46,14.35,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,14.86,39.27,13.44,0.2467,-3.566,-1.351,-2.453,-12.28,18.47,20.47,25.15,26.01,33.44,35.07,22.71,21.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,9.658,28.01,12.19,4.077,5.132,1.48,10.71,2.711,25.32,26.18,30.34,22.22,33.37,34.74,19.72,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,15.18,13.22,5.009,5.336,6.808,-2.172,3.572,2.638,18.53,24.66,8.972,12.7,18.63,25.14,0.5632,5.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,23.02,32.34,8.155,13.74,-1.248,-3.28,-13.11,6.503,11.4,19.45,-9.907,13.79,9.173,19.29,-9.446,-1.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,8.353,42.7,4.731,22.78,-4.647,3.304,-12.68,15.85,12.35,15.25,-4.021,28.19,11.95,24.87,-0.6883,8.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,-1.305,27.16,-3.061,23.26,7.287,11.72,-0.4595,13.22,17.82,21.94,7.086,36.73,15.53,28.9,7.668,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,0.4752,16.56,9.972,9.244,4.492,3.761,7.052,11.13,16.86,25.55,8.513,25.96,13.11,19.57,2.611,3.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,9.057,25.73,27.84,0.7309,-14.51,-11.44,4.277,8.422,7.054,9.217,5.032,10.31,9.707,9.312,-7.172,-7.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
