%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,-0,0,-0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-37.7,-42.87,-95.73,-71.36,-68.01,-69.69,-66.39,-52.67,-90.1,22.26,-34.12,-39.62,-22.61,-19.4,13.3,8.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-64.09,-48.72,-102,-80.58,-81.87,-80.96,-84.25,-52.26,-72.11,15.7,-35.1,-37.28,-13.3,-9.834,10.49,8.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-66.97,-58.07,-82.9,-76.54,-70.54,-75.93,-80.51,-38.85,-59.25,2.302,-36.03,-33.97,-8.392,-9.673,-11.59,2.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-48.59,-61.53,-74.69,-78.23,-61.33,-66.2,-71.88,-48.23,-82.05,-5.499,-43.31,-37.76,-13.65,-23.66,-26.7,4.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-45.5,-50.65,-77.78,-86.92,-67.09,-60.11,-72.38,-74.66,-83.13,4.476,-56.15,-44.68,-25.82,-38.27,-33.83,4.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-61.28,-54.51,-93.92,-102.4,-81.77,-66.14,-78.09,-85.61,-83.28,32.83,-53.39,-36.21,-19.78,-23.58,-32.96,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-38.74,-33.41,-69.87,-71.11,-60.28,-34.07,-43.61,-49.22,-57.71,37.04,5.681,19.41,34.48,41.41,9.266,61.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,9.735,9.294,-27.35,-18.65,-21.94,3.305,-7.763,-14.38,-6.912,22.61,52.07,48.64,54.13,63.31,62.89,121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,12.02,-0.3845,-39.25,-19.83,-26.02,-19.24,-29.74,-33.81,-18.13,28.79,36.49,19.08,14.17,12.02,69.41,112.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-7.855,-26.29,-65.11,-42.83,-44.59,-42.15,-51.17,-60.18,-49.26,34.95,36.75,18.33,14.61,2.469,55.27,76.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,1.748,-10.7,-59.56,-43.82,-39.08,-27.19,-35.3,-51.1,-27.31,29.66,50.51,34.53,38.45,34.07,52.14,75.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,9.544,4.738,-51.37,-33.67,-33.4,-18.25,-26.02,-34.1,-34.41,30,22.46,12.66,22.02,25.05,41.93,84.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-7.997,-1.601,-55.14,-28.72,-39.21,-23.47,-32.4,-35.56,-80.83,19.37,-0.2583,-6.661,5.315,4.05,27.05,68.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-26.87,-10.36,-62.95,-44.07,-40.43,-29.2,-38.2,-42.98,-58.2,11.99,16.24,0.8607,13.47,12.7,27.6,43.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-22.74,-11.9,-64.67,-55.73,-33.37,-27.7,-35.89,-26.95,-1.344,44.05,41.96,23.56,36.45,33.67,48.8,48.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,10.76,8.874,-62.33,-39.95,-23.13,-13.13,-21.86,4.128,1.98,79.62,60.87,50.09,62.16,44.84,80.29,83.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,34.93,35.84,-68.1,-29.83,-10.56,-4.6,-15.58,11.18,-7.749,88.42,60.3,44.02,54.43,33.86,92.79,101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,12.21,30.9,-80.71,-41.39,-20.09,-18.63,-30.67,-6.374,-24.13,86.66,40.56,9.457,25.2,17.32,71.91,84.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-22.48,6.57,-110.4,-70.33,-76.02,-44.29,-53.62,-29.82,-70.5,56.2,33.29,2.312,24.75,21.39,44.12,65.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-26.19,-3.347,-141.8,-108.5,-106.9,-60.84,-69.72,-52.59,-64.47,15.01,43.19,19.19,36.25,30.22,36.07,61.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-22.39,-7.178,-123.2,-103.6,-54.33,-61.15,-73.36,-53.23,-19.58,25.14,31.09,1.994,16.22,16.76,36.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-47.33,-25.27,-88.15,-54.43,-21.32,-58.48,-70.43,-27.92,-46.16,39.93,-9.965,-38.17,-15.21,-4.363,21.63,36.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-69.63,-36.55,-92.53,-31.45,-54.77,-51.62,-61.43,-7.797,-81.04,10.19,-22.15,-30.9,-11.64,1.514,5.156,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-41.16,-19.34,-90.89,-34.96,-51.78,-32.85,-44.07,-5.127,-55.14,12.95,15.97,11.68,18.62,26.96,19.82,45.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-8.951,-7.424,-77.31,-37.78,-27.6,-33.48,-47.51,-20.15,-52.8,42.78,32.66,11.05,26.49,27.67,46.55,78.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-36.73,-23.83,-104.8,-59.53,-59.03,-60.85,-73.18,-44.31,-74.82,18.39,-7.35,-25.14,14.03,12.6,39.17,85.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-64.27,-24.18,-119.4,-66.36,-72.2,-52.48,-58.75,-32.85,-61.08,28.56,-42.28,-29.65,28.37,27.32,4.913,81.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-33.06,8.574,-78.39,-29.3,-35.13,-9.486,-15.05,3.64,-57.34,110.6,-50.24,-18.57,42.09,34.31,-19.54,79.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-20.43,7.631,-76.25,-30.98,-43.65,-26.07,-34.73,-17.09,-96.74,63.64,-67.69,-44.77,-0.8237,-6.354,-30.18,55.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-69.25,-45.03,-132.8,-84.34,-91.12,-90.65,-94.67,-67.74,-132.5,-87.85,-75.86,-72.82,-37.3,-18.28,-35.84,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-97.77,-62.28,-149,-87.6,-100.6,-101.9,-99.08,-51,-128.5,-67.2,-57.84,-60.52,-12.26,19.48,-35.85,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-85.14,-26.89,-132.2,-61.47,-96.65,-84.93,-81.04,-12.42,-107.8,49.2,-55.61,-50.06,0.0052,18.68,-36.35,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-91.85,-19.57,-151.6,-87.87,-116.2,-106.4,-100.1,-28.22,-118.3,31.91,-71.66,-61.58,-16.78,-3.612,-37.76,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-112.6,-38.33,-169.6,-113,-131.1,-124.7,-111.9,-45.68,-141.9,12.94,-85.6,-66.34,-6.906,15.67,-32.65,47.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-114.7,-34.63,-150.7,-92.15,-127.1,-115.2,-98.5,-33.16,-130.4,81.28,-99.26,-64.88,0.2571,27.75,-29.74,64.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-97.33,-25.42,-136.3,-73.7,-111.9,-102.9,-85.91,-30.48,-110.9,72.49,-83.36,-52.04,-3.748,15.23,-26.99,58.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,-61.02,-13.69,-131.3,-65.71,-97.52,-83.78,-65.2,-31.74,-116.8,17.69,-50.09,-26.56,20.42,21.36,-5.803,63.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,-41.52,2.986,-119.8,-63.08,-104.5,-75.61,-55.22,-28.81,-123.7,21.87,-56.41,-25.41,26.25,17.44,13.45,79.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,-58.69,-11.34,-118.4,-75.53,-111.3,-89.78,-69.67,-40.94,-113.4,5.065,-60.54,-29.96,3.292,-1.597,4.713,73.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,-53.07,-29.71,-119.9,-71.54,-93.68,-86.77,-65.79,-46.56,-101.7,-6.101,-28.77,-4.048,21.83,23.72,0.2286,75.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,-26.13,-11.24,-111.3,-52.92,-91.18,-75.15,-53.9,-37.87,-113,55.83,-36.71,-0.4657,41.94,54.1,18.49,105.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,-42.63,-6.468,-107.3,-52.64,-108.5,-82.38,-62.27,-42.72,-130.1,65.33,-84.33,-39,1.644,18.59,18.74,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,-71.47,-33.91,-105.2,-53.35,-102.9,-78.2,-56.6,-46.52,-114.4,9.057,-94.1,-53.93,-29.81,-23.87,-8.378,53.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,-68.22,-39.6,-100.8,-51.98,-94.04,-66.08,-43.63,-39,-91.75,14.43,-69.74,-36.86,-15.43,-15.82,-22.4,26.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,-61.63,-22.82,-104.6,-56.55,-98.2,-72.66,-51.18,-40.57,-94.71,37.88,-44.78,-27.06,-8.7,-3.065,-10.7,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,-58.6,-17.17,-107.8,-42.33,-88.21,-73.46,-52.74,-37.02,-102,10.56,-35.62,-25.14,-17.23,-10.48,5.101,33.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,-59.13,-24.28,-112,-38.41,-87.68,-76.24,-57.13,-32.48,-111.6,-11.68,-58.73,-25.77,-21.68,-18.83,6.936,33.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
