%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-95.73,-71.36,-68.01,-52.67,-69.69,-66.39,-90.1,22.26,-37.7,-42.87,-34.12,-19.4,-39.62,-22.61,13.3,8.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-102.0,-80.58,-81.87,-52.26,-80.96,-84.25,-72.11,15.7,-64.09,-48.72,-35.1,-9.834,-37.28,-13.3,10.49,8.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-82.9,-76.54,-70.54,-38.85,-75.93,-80.51,-59.25,2.302,-66.97,-58.07,-36.03,-9.673,-33.97,-8.392,-11.59,2.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-74.69,-78.23,-61.33,-48.23,-66.2,-71.88,-82.05,-5.499,-48.59,-61.53,-43.31,-23.66,-37.76,-13.65,-26.7,4.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-77.78,-86.92,-67.09,-74.66,-60.11,-72.38,-83.13,4.476,-45.5,-50.65,-56.15,-38.27,-44.68,-25.82,-33.83,4.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-93.92,-102.4,-81.77,-85.61,-66.14,-78.09,-83.28,32.83,-61.28,-54.51,-53.39,-23.58,-36.21,-19.78,-32.96,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-69.87,-71.11,-60.28,-49.22,-34.07,-43.61,-57.71,37.04,-38.74,-33.41,5.681,41.41,19.41,34.48,9.266,61.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-27.35,-18.65,-21.94,-14.38,3.305,-7.763,-6.912,22.61,9.735,9.294,52.07,63.31,48.64,54.13,62.89,121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-39.25,-19.83,-26.02,-33.81,-19.24,-29.74,-18.13,28.79,12.02,-0.3845,36.49,12.02,19.08,14.17,69.41,112.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-65.11,-42.83,-44.59,-60.18,-42.15,-51.17,-49.26,34.95,-7.855,-26.29,36.75,2.469,18.33,14.61,55.27,76.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-59.56,-43.82,-39.08,-51.1,-27.19,-35.3,-27.31,29.66,1.748,-10.7,50.51,34.07,34.53,38.45,52.14,75.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-51.37,-33.67,-33.4,-34.1,-18.25,-26.02,-34.41,30.0,9.544,4.738,22.46,25.05,12.66,22.02,41.93,84.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
