%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-8.761,-3.162,0.0057,-9.129,-0.2168,-4.343,0.6661,-4.122,-2.41,-5.434,0.8883,-2.642,-0.2089,-4.338,2.493,-2.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-7.094,-6.337,2.257,-12.43,1.536,-6.274,2.792,-4.806,0.0679,-7.963,3.447,-6.008,-0.37,-7.261,1.902,-3.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-4.812,-9.001,2.269,-6.06,1.107,-7.935,2.888,-6.977,-0.4612,-12.44,3.218,-9.22,-2.679,-11.83,-1.002,-7.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-5.387,-7.108,1.766,-2.225,0.6236,-7.293,1.041,-10.34,-2.45,-16.5,0.8628,-12.43,-6.24,-17.25,-4.455,-13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-3.945,-7.268,1.321,-8.296,0.6769,-4.484,-1.709,-11.47,-2.915,-16.14,-1.725,-14.54,-10.27,-19.48,-9.144,-18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-4.903,-12.4,-2.333,-10.25,-2.834,-5.159,-6.114,-10.74,-8.014,-15.72,-5.903,-13.33,-15.0,-18.81,-13.56,-19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-9.465,-12.03,-4.767,-6.448,-5.434,-6.46,-8.97,-6.757,-13.6,-15.18,-8.277,-9.869,-16.01,-15.68,-13.09,-15.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-10.51,-9.011,-3.057,-8.806,-3.228,-2.846,-6.528,-0.8569,-11.76,-9.562,-5.203,-5.819,-9.898,-8.45,-8.069,-10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-7.585,-9.81,-0.676,-8.517,-0.8186,0.2002,-1.03,1.18,-5.47,-1.589,-0.2662,-3.384,-2.197,-1.86,-4.865,-9.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-6.617,-8.304,-0.4994,1.305,-1.314,-1.851,1.051,-0.2677,-0.3093,1.153,1.192,-4.861,0.5608,-1.505,-5.379,-12.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-6.724,-1.368,-2.227,6.048,-2.537,-1.964,0.4553,1.787,1.484,-0.2318,1.415,-3.815,2.663,-0.3154,-2.996,-10.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-2.316,6.083,-1.311,5.412,-1.131,3.913,3.345,8.665,3.368,3.002,4.391,2.263,7.715,4.969,2.342,-4.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,1.395,4.298,0.1483,9.332,-0.1579,7.088,3.729,11.48,6.133,7.621,3.648,1.851,6.867,3.175,0.605,-6.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-1.98,-3.896,-2.9,10.66,-2.674,3.722,-2.264,7.159,3.332,3.82,-2.093,-3.215,0.516,-3.202,-5.325,-11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-3.165,-1.87,-2.227,7.557,-1.633,2.596,-3.173,4.501,-0.3297,-1.297,-2.307,-1.702,-0.268,-3.349,-5.353,-10.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,0.592,4.592,2.909,7.902,2.129,3.635,-1.177,4.005,1.437,-1.4,-1.147,-2.787,-1.388,-6.729,-6.422,-12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-2.258,1.88,-0.5184,6.545,-1.753,-2.071,-7.691,-0.4946,-2.092,-7.269,-8.47,-11.34,-10.31,-17.76,-13.44,-19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-10.17,-2.949,-9.155,1.208,-9.286,-10.92,-15.57,-4.02,-13.18,-18.82,-15.95,-13.47,-17.28,-22.45,-16.34,-20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-13.98,-7.705,-12.71,0.3507,-12.6,-15.22,-18.06,-2.135,-20.68,-22.66,-17.59,-9.626,-19.3,-19.88,-14.66,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-14.74,-13.26,-14.2,2.179,-14.54,-16.9,-20.04,-0.3459,-24.8,-19.03,-19.38,-10.01,-22.6,-18.89,-16.53,-20.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-15.1,-13.68,-15.65,2.211,-15.58,-17.74,-21.47,-0.7222,-28.77,-16.68,-21.23,-12.23,-25.01,-19.44,-19.62,-23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-15.47,-13.59,-14.32,3.558,-13.44,-15.81,-19.0,0.1786,-28.28,-15.78,-18.17,-11.14,-21.3,-17.9,-16.27,-22.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-15.5,-12.6,-10.96,3.767,-10.18,-11.65,-12.57,3.218,-21.69,-11.96,-11.17,-6.934,-12.79,-12.05,-8.283,-16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-13.5,-5.608,-8.347,1.46,-8.31,-8.211,-7.192,6.134,-13.42,-6.14,-6.897,-4.252,-7.235,-6.943,-6.578,-12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-10.95,-3.869,-8.307,4.389,-8.525,-7.432,-8.07,6.998,-10.06,-3.873,-8.033,-6.695,-9.361,-9.75,-12.62,-18.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-11.55,-8.899,-9.732,10.82,-9.845,-8.344,-10.95,6.316,-11.98,-6.226,-9.936,-9.404,-13.29,-14.9,-15.78,-22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-16.39,-8.437,-11.84,12.25,-11.94,-9.105,-11.38,6.263,-13.26,-8.763,-10.72,-8.549,-13.16,-14.62,-13.69,-18.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-21.32,-5.969,-15.47,12.71,-15.61,-8.959,-12.14,7.961,-13.22,-8.641,-12.11,-7.483,-11.11,-11.85,-12.26,-14.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
