%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,34.55,24.04,42.44,45.59,36.7,42.52,48.97,45.34,50.18,38.03,45.73,44.29,36.49,25.18,-0.6607,-3.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,41.3,28.08,27.41,33.86,39.45,29.32,30.76,24.01,47.76,9.479,33.15,21.45,8.302,-2.439,7.562,-5.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,20.91,14.26,-2.885,12.65,17.57,1.592,0.6382,-5.319,57.68,-34.66,8.37,-13.06,-29.63,-27.54,2.492,-21.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-21,-19.23,-11.85,-3.38,-4.463,-28.72,-27.44,-21.8,26.2,-32.32,-25.56,-49.69,-65.1,-48.21,-36.23,-60.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-61.67,-45.97,-21.21,-30.63,-16.08,-51.85,-48.43,-31.41,-20.8,6.076,-53.54,-71.4,-83.71,-57.54,-73.85,-90.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-53.73,-28.89,-26.14,-28.34,-10.29,-28.58,-22.19,-9.602,19.15,14.27,-25.03,-34.66,-51.94,-20.07,-63.64,-76.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-17.11,-7.051,-15.5,-1.722,8.674,3.455,0.7966,4.154,33.36,-29.63,2.346,-9.906,-36.21,-4.6,-28.79,-45.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-13.61,-20.69,-16.04,-2.789,16.51,1.269,-14.73,-11.45,-2.585,-44.35,-11.64,-26.56,-52.94,-26.32,-18.29,-36.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-19.78,-29.22,-23.33,-14.07,6.565,-9.91,-16.67,-8.062,26.2,-12.16,-7.465,-16.63,-37.4,-8.368,-22.89,-34.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-5.329,-15.48,-15.62,-10.12,3.294,-14.96,-11.7,2.978,44.4,-11.1,12.03,1.449,-17.39,11.54,-14.71,-23.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-7.208,-15.24,-23.77,-16.98,5.198,-23.58,-32.65,-14.02,-2.456,-29.57,1.278,-16.22,-34.17,-15.85,-8.645,-22.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-29.46,-36.44,-61.28,-46.17,-17.94,-48.56,-55.8,-38.34,-22.54,-19.43,-19.98,-38.41,-52.5,-28.92,-23.63,-38.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-37.28,-53.46,-75.83,-67.15,-40.43,-68.68,-59.8,-43.9,-2.275,-10.19,-12.58,-30.76,-41.94,-3.46,-35.83,-46.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-21.23,-42.88,-56.37,-53.55,-19.17,-43.83,-48.68,-30.4,9.754,-20.29,14.58,-1.703,-12.64,18.37,-16.62,-22.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,1.993,-20.68,-50.83,-31.81,3.521,-16.06,-36.57,-17.57,7.306,-25.95,32.03,18.92,6.638,22.39,18.47,13.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,17.03,-13.21,-44.46,-23.87,0.5204,-21.54,-25.75,-10.58,36.22,-13.29,54.1,37.24,17.15,22.64,44.02,37.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,29.22,-1.984,-8.189,-6.901,16.08,-15.15,-11.41,0.5035,80.62,6.211,82.25,62.44,35.22,30.63,62.18,49.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,27.98,14.63,-1.093,-0.5314,26.14,-10.99,-11.8,-2.478,42.69,10.02,71.7,57.29,40.73,43.67,71.06,52.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,5.122,14.23,-34.03,-21.64,-8.662,-32.12,-20.93,-14.68,-8.783,-0.2798,47.78,36.9,32.57,45.76,64,44.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-3.04,11.64,-42.18,-27.37,-34.63,-37.63,-22.04,-14.18,23.12,-16.29,50.29,37.93,28.05,29.59,52.77,35.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,2.418,9.192,-41.29,-26.73,-25.08,-38.53,-30.88,-19.42,19.53,-29.63,44.2,34.06,23.39,21.19,45.68,28.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,4.607,7.891,-45.05,-29.61,-0.3678,-29.94,-21.81,-13.39,-6.636,-15.87,48.82,42.19,37.18,41.56,49.8,34.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,32.54,28.21,-17.76,-5.084,28.17,12.21,6.324,9.102,59.05,0.8181,75.56,63.7,49.18,46.43,63.26,49.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,41.59,22.89,-19.75,-11.68,10.99,4.05,-23.54,-20.3,65.55,-14.37,40.6,22.78,7.186,10.98,48.11,36.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-14.4,-25.05,-71.21,-60.44,-41.75,-52.12,-66.6,-58.88,-26.64,-17.03,-13.51,-24.17,-21.44,1.541,5.928,-0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-35.18,-24.12,-56.36,-39.15,-30.05,-37.46,-27.16,-16.74,-12.45,2.922,16.39,13.9,18.31,33.09,0.8831,-0.4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
