%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,22.09,16.03,20.31,40.39,0.5496,26.13,29.83,46.7,-1.325,1.671,3.818,1.807,-4.506,-16.81,-3.465,-25.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,10.89,15.23,42.83,48.43,-1.545,15.49,26.76,60.62,-18.07,-2.683,-9.339,-20.63,-16.37,-26.45,-21.23,-45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-15.21,7.037,41.54,53,-13.12,-1.399,19.51,67.09,-47.22,4.105,-31.17,-35.36,-23.68,-32.45,-42.53,-50.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-9.704,13.84,56.71,89.41,2.711,14.05,30.28,83.67,-41.81,22.65,-29.75,-23.88,-23.46,-29.3,-40.98,-40.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,8.778,17.04,90.76,122.3,25.93,35.24,30.9,74.84,-23.36,25.01,-22.02,-23.85,-36.75,-30.44,-43.26,-44.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,0.0959,-5.813,101,128.1,16.9,38.51,21.79,54.32,-38.39,15.21,-38.7,-44.13,-60.46,-45.94,-66.76,-63.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-10.19,-25.02,145.8,164.2,34.11,51.75,38.32,79.86,-40.62,19.82,-49.8,-49.58,-65.49,-44.32,-71.29,-64.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-5.691,-17.51,249.1,246.5,86.18,83.94,75.08,127.3,-20.26,33.71,-41.99,-41.13,-49.59,-22.54,-56.29,-54.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-5.931,3.092,352.8,325.3,112.1,118.4,108,148.9,-25.76,44.57,-42.85,-38.69,-30.77,-17.5,-43.78,-44.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-0.0285,22.9,468.3,407.5,129,158.9,138.6,160.1,-36.85,46.79,-40.46,-29.69,-16.12,-24.26,-27.45,-32.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,31,39.92,574.3,514.9,176.7,222.2,180.8,181.8,-8.037,40.9,-3.603,4.482,4.845,-6.456,-3.298,-15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,83.71,65.46,604.3,604.5,256.8,302.9,238.5,222.3,51.31,50.58,43.5,44.76,31.76,25.79,21.3,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,118.2,86.71,602.8,645.4,307.2,337.6,274,277.2,64.64,70.12,38.34,36.31,24.95,25.87,7.65,7.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,81.43,69.06,606,648.3,254.9,289.7,261.8,313.1,0.0325,64.15,-11.9,-20.1,-14.36,-0.693,-45.45,-40.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,27.17,47.65,595.5,637.4,213.2,259.8,259.8,328.4,-19.84,55.22,-26.45,-41.8,-18.56,-6.607,-59.58,-49.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,45.15,72.89,601.2,643.9,285.6,304,292.7,347.6,39.85,73.3,-4.871,-19.18,4.875,6.851,-40.18,-20.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,74.87,92.17,586.4,636.7,313.5,309.9,288.8,343.3,28.97,79.6,-13.06,-21.15,-7.402,12.59,-51.36,-27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,50.97,62.81,502.9,570.5,244,257.9,244.6,298.6,-29,58.08,-25.32,-26.94,-28.18,9.95,-52.84,-38.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,39.87,38.56,448.7,505.7,233.9,250.3,226.6,267.7,7.347,43.59,3.406,5.19,-18.83,0.6164,-21.29,-18.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,52.95,36.61,432.9,469.9,250.5,254.3,214.7,258.9,51.58,35.02,22.47,21.21,-16.89,-9.228,-14.65,-12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
