%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,77.68,187.5,16.36,128.2,88.69,-22.47,21.06,-11.23,59.67,13.81,20.99,-24.23,-1.561,-16.45,-31.81,-35.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-42.59,131.7,0.0567,54.17,97.11,-86.07,8.189,3.384,29.43,-42.66,12.01,-9.135,-5.201,-4.433,-13.85,-11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.467,80.76,38.69,-24.25,78.44,-8.263,13.35,29.99,24.67,-15.75,6.042,2.019,4.503,11.0,-4.202,-3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,103.1,41.48,43.76,-32.68,38.89,83.44,9.862,10.61,30.57,34.57,-5.368,-15.79,3.053,-0.0146,-19.86,-25.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,70.02,59.01,9.044,-23.7,14.63,-9.393,3.308,-7.574,16.35,14.21,-6.367,-16.84,3.057,-2.535,-13.81,-18.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,41.44,208.5,37.47,9.416,67.11,-78.73,30.31,8.42,45.35,15.67,23.13,-4.592,21.97,11.22,-2.259,-8.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-12.25,156.2,48.61,27.52,119.3,17.14,47.72,7.744,72.17,30.21,50.39,-0.8008,35.44,18.37,6.803,-2.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-0.1005,22.23,42.56,69.46,115.4,78.56,55.35,16.98,80.56,29.69,63.18,10.58,45.89,29.23,27.57,19.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,137.8,135.3,72.24,108.7,101.2,16.33,53.58,33.82,87.66,35.01,43.59,11.91,40.28,29.09,20.94,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,113.9,184.3,61.91,31.29,98.17,-14.11,29.86,25.41,59.56,25.02,12.09,2.697,16.61,17.13,-6.036,-10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,5.478,95.66,33.47,-44.43,81.77,-1.721,24.38,25.82,42.11,21.28,9.912,-1.794,5.139,11.08,-19.72,-21.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,62.07,148.5,35.09,9.319,52.63,-36.62,25.86,21.08,44.64,20.26,5.226,-12.42,-0.2539,-0.7545,-29.93,-33.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
