%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,0,-0,0,-0,-0,0,0,0,0,-0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,70.18,108.2,-60.27,-148.7,76.45,156.4,166.8,-10.39,123.7,107.1,116.3,98.82,91.08,80.28,75.79,73.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,72.72,96.68,-194.7,-221.7,77.28,134.9,98.9,-51.12,87.18,61.08,70.2,55.14,59.13,45.39,47.84,48.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,55.19,102.2,-174.5,-300,65.99,68.47,160.8,-142.5,59.26,51.27,47.91,55.7,61.9,46.39,50.13,49.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,62.14,123,-69.17,-268.2,30.03,67.11,210.8,-149.7,50.92,57.69,52.31,74.99,72.24,56.45,55.64,55.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,61.6,71.16,-167.1,-90.94,-17.89,89.59,38.61,-45.7,10.72,13.4,17.45,28.18,35.03,26.63,23.39,28.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,45.58,44.15,-279.4,-25.04,1.969,66.38,-17.87,0.9544,21.22,29.74,25.9,29.99,48.46,44.38,38.75,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,24.34,69.44,-150.1,-137,20.74,4.968,47.65,-52.49,32.88,47.71,28.63,52.83,67.49,58.02,54.55,52.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,8.818,80.86,-38.11,-268.5,-6.655,15.24,91.72,-118,13.67,23.09,9.897,41.45,56.15,43.26,40.44,36.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,18.27,83.71,-127.9,-323.5,-3.495,58.45,176.6,-134.5,13.47,30.39,24.24,40.87,57.41,48.29,37.3,33.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,19.16,67.81,-228.3,-298,11.19,51.96,160.9,-113.3,5.28,46.53,20.06,36.27,53.63,51.7,31.13,32.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,17.34,60.25,-291.9,-233.1,-18.19,73.52,40.66,-87.25,2.502,52.14,9.632,27.06,53.25,56.78,27.99,35.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,38.58,73.45,-290.1,-123,-49.21,59.18,-0.8592,-33.46,6.357,36.23,14.05,17.44,44.04,48.97,21.95,28.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,13.71,41.62,-82.23,-45.07,-27.25,-31.24,20.8,-19.7,-12.72,3.659,-2.619,1.794,19.89,27.38,11.79,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-36.22,27.69,33.63,-177.8,10.93,-7.874,90.15,-120.9,-5.527,12.85,-4.127,8.377,24.9,33.34,18.95,24.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-30.66,62.28,-187.8,-335.6,-7.266,69.4,119.8,-152.1,7.913,22.89,4.783,10.39,22.75,27.31,10.96,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-12.14,42.63,-296.7,-215.3,-39,40.57,17.91,-42.04,-12.8,14.12,-7.187,3.306,7.817,11.53,0.4735,2.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-0.3628,23.07,-135.8,-87.34,-17.1,23.99,15.46,-23.97,-9.905,40.46,-0.3845,22.6,25.63,27.21,17.8,19.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,15.65,57.43,-71.74,-203.5,10.48,45.2,144.3,-80.12,14.89,53.59,21.13,31.56,35.93,30.27,23.16,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,6.526,53.51,-53.29,-199.5,14.46,7.567,95.57,-20.45,17.33,32.85,23.16,15.57,24.48,19.66,13.43,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-14.68,20.9,27.3,28.89,10.11,-22.18,-70.15,25.45,4.221,28,10.31,6.584,23.18,24.96,12.94,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-8.862,31.19,-88.92,-6.152,-29.56,30.68,-32.9,-76.78,-9.609,31.6,3.445,16.37,35.99,35.17,23.98,31.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,44.26,70.62,-357.2,-343.8,-84.7,85.3,148.2,-168,-12.6,33.07,11.77,32.86,52.64,46.9,36.39,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,64.7,77.61,-383.4,-408,-64.02,34.58,168.7,-115.5,-5.811,33.75,13.25,19.59,42.62,44.18,30.42,36.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-22.54,41.58,-102.2,-123,20.33,-31.3,22.04,-16.13,6.627,31.83,9.972,-1.483,20.01,30.83,25.07,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
