%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-102.9,-16.5,-55.38,-31.34,-111.5,-129.7,-54.46,-7.037,-2.029,-53.33,-40.42,-35.14,-15.42,-36.09,-21.36,-8.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-83.38,-13.26,-96.96,-31.64,-126.9,-132.1,-47.39,8.044,-38.46,-32.01,-23.52,-19.32,-6.884,-17.51,-10.74,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-60.36,-10.2,-80.03,-16.65,-81.87,-80.67,-21.47,-7.94,-59.23,-12.3,-9.22,-8.167,3.224,2.462,-3.889,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-65.44,1.626,-30.41,16.94,-40.69,-49.84,-1.465,1.53,-26.44,-3.591,-11.75,-7.234,13.62,16.57,-4.056,9.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-38.67,27.88,-23.87,40.75,-35.13,-45.74,10.48,69.2,6.099,19.16,-13.83,-0.815,20.88,33.48,-3.289,5.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-44.54,22.66,-46.88,17.05,-58.09,-67.55,-12.11,88.14,-1.552,15.56,-24.01,-11.88,0.2596,24.44,-9.676,-4.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-73.83,-20.32,-43.81,0.6403,-63.96,-75.08,-39.14,44.22,-17.21,-2.936,-17.63,-16.69,-25.9,6.157,-7.645,-16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-41.38,-37.11,-25.58,22.78,-47.73,-51.22,-23.03,8.081,-22.67,-9.73,-8.417,-7.577,-17.39,0.1921,-6.374,-15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-4.229,1.153,-5.894,46.36,-28.69,-21.44,10.83,7.336,-20.09,-3.951,-20.93,-10.22,12.6,11.97,-13.05,-5.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-8.949,36.41,32.88,76.58,-4.281,-2.345,24.43,63.72,1.383,16.89,-14.81,-9.134,19.27,32.6,-6.478,0.3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-14.25,12.45,64.62,105.6,-9.278,-26.09,10.71,123.6,20.69,16.46,-2.276,-10.91,-4.976,24.52,-6.091,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-42.6,-33.67,63.89,105.7,-50.38,-71.92,-12.31,104.3,13.84,-0.7067,-14.72,-24.93,-17.51,11.26,-13.71,-18.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-74.78,-19.83,90.63,136,-30.43,-37.68,17.47,89.6,11.75,12.53,-3.887,-4.272,5.748,29.42,10,-0.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-26.47,55.62,169.7,223.2,60.6,58.29,100,152.5,35.1,25.48,22.59,32.37,32.37,37.37,30.73,15.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,22.31,85.5,201.1,266.2,76.96,65.74,112.2,165.8,44.96,13.5,-0.9033,9.193,21.49,24.57,-0.3569,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-23.31,30.25,167.3,244.7,13.34,4.679,59.18,112.2,15.19,13.74,-30.66,-27.23,-3.84,28.57,-23.76,-30.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-26.77,14.55,198.8,271.7,34.79,37.46,93.55,153.7,-0.5548,35,-2.194,3.707,11.53,51.41,6.851,-5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,50.93,62.65,288,332.1,106.4,101.8,147,226.2,34.91,55.35,19.98,27.62,29.99,68.49,18.84,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,19.97,43.25,294.4,308.4,66.5,47.12,81.21,179.7,41.68,48.41,-11.22,-11.78,0.432,53.42,-13.43,-17.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-66.17,-4.731,250.9,257,4.066,-7.179,40.81,155.4,-16.04,16.81,-24.28,-17.48,-8.417,22,-13.13,-23.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-15.36,25.77,260.8,276.2,43.2,40.76,104.3,224.3,-36.66,8.084,-0.8161,20.98,24.87,22.18,13.38,4.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,36.65,55.94,262.1,291.8,66.51,50.11,112.7,217.6,11.3,33.76,4.189,14.29,24.88,49.75,8.401,7.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-23.06,39.53,215.9,261.6,24.05,1.369,61.83,156.3,47.1,52.86,0.2633,-7.55,4.618,63.62,-0.7958,-3.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-32.57,28.2,210.7,250,29.44,14.42,52.56,157.7,36.49,43.1,7.719,2.193,6.259,50.98,4.535,-0.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,7.024,20.26,238.8,248.2,60.53,42.29,62.88,167.1,1.614,25.15,5.027,4.727,8.627,35.13,2.752,3.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-25.7,27.81,211.8,222.8,24.75,3.418,69.58,148.9,-24.06,22.35,-7.676,-4.937,7.893,33.34,1.664,6.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
